name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_RNSExponentiation<1024, 3>",5256,130.881,130.88,us,,,,,
"BM_RNSExponentiation<1024, 4>",5398,127.046,127.046,us,,,,,
"BM_RNSExponentiation<1024, 5>",5520,126.388,126.389,us,,,,,
"BM_RNSExponentiation<1024, 6>",5339,129.31,129.309,us,,,,,
"BM_RNSExponentiation<1024, 7>",4350,160.865,160.866,us,,,,,
"BM_RNSExponentiation<1024, 8>",3493,200.334,200.334,us,,,,,
"BM_RNSExponentiation<1536, 3>",2540,275.596,275.588,us,,,,,
"BM_RNSExponentiation<1536, 4>",2664,262.612,262.61,us,,,,,
"BM_RNSExponentiation<1536, 5>",2690,260.26,260.255,us,,,,,
"BM_RNSExponentiation<1536, 6>",2508,279.023,279.015,us,,,,,
"BM_RNSExponentiation<1536, 7>",2129,328.78,328.774,us,,,,,
"BM_RNSExponentiation<1536, 8>",1762,397.217,397.217,us,,,,,
"BM_RNSExponentiation<2048, 3>",1304,536.046,536.037,us,,,,,
"BM_RNSExponentiation<2048, 4>",1377,507.488,507.472,us,,,,,
"BM_RNSExponentiation<2048, 5>",1332,525.061,525.058,us,,,,,
"BM_RNSExponentiation<2048, 6>",1245,561.833,561.817,us,,,,,
"BM_RNSExponentiation<2048, 7>",1132,617.678,617.664,us,,,,,
"BM_RNSExponentiation<2048, 8>",964,725.604,725.59,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1024, 3>",3241,215.942,215.938,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1536, 3>",1051,681.049,681.043,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1024, 4>",3424,204.469,204.467,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1536, 4>",1076,650.046,650.032,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1024, 5>",3242,215.893,215.892,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1536, 5>",1042,671.24,671.211,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1024, 6>",2812,249.081,249.076,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1536, 6>",980,713.795,713.77,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1024, 7>",2486,281.594,281.591,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1536, 7>",905,773.038,773.023,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1024, 8>",1943,360.336,360.327,us,,,,,
"BM_RNSDifferentRingExponentiationBatched<1536, 8>",715,978.302,978.28,us,,,,,
